"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"13-24 years","hispanic","male","heterosexual",0.926998126153087,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",1.63275124255896,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.73390670619243,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.23110775868397,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",0.870793513329708,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",2.93968949883606,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",5.58325198956237,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",6.25420482753362,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.34355213505937,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",6.01814671228895,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",26.8095949692056,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",48.1488222111847,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",57.7876044091423,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",46.4946421219697,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",45.6650723417083,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",1.65992807069773,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",2.41184314469121,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",2.49666471622373,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.68254634286804,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",1.17663153497925,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",6.3842175558404,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",10.1464881957278,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",11.1185245091207,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",8.9064978714847,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",9.56457419422491,48,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",165.693452699984,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",146.562428185928,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",114.053445737723,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",66.6143968310051,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",54.9857986187682,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",26.0308249379735,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",22.7539715668298,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",14.5634540400026,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",7.44507020148787,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",4.3851794907267,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",131.338736406693,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",117.534342300761,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",82.6610985262109,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",51.1896898002258,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",48.7541663829759,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",4.59419997782495,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",26.2807046117598,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",18.6575873942667,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",11.3008525499791,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",8.11851202743103,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.047559522241539,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.280038020526655,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.219788520355956,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.155537522567147,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.134040392330395,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",4.80407693542545,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",21.5762365005191,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",12.1146702271711,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",7.52976768384592,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",8.68754595316837,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.99958078642537,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",12.4502186715053,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",9.23537150109538,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",5.84683096054994,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",4.79355391772925,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0195488765201858,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.106892671282109,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0861251811753918,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0604230120106982,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0542735457663558,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",2.03273453517868,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",9.10906268489626,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",5.12561683641748,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",3.26588863465581,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",4.0422221838107,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",1.72951027177292,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",10.4406189870536,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",8.77259736605614,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",4.65721592307333,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",2.52252088521178,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.216070396443654,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.28267358379925,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.843702972103407,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.426139947558181,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.238004124496454,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",5.08574803155412,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",26.6698216529782,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",14.7958807917966,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",7.19281765233439,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",5.13063130622819,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",15.4346752863534,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",28.5301892003264,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",31.9779741990476,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",24.5934867763531,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",23.6858271654706,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",0.894777749828521,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",1.57510589273836,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",1.74020134403544,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.21481945542041,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",0.888888277623465,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",2.84639144497273,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",5.41508817457469,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",6.29790472327459,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.30166984664875,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",6.20821288759766,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",26.6449350840914,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",48.6679267487113,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",58.8689701728265,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",46.4309341282291,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",46.7477758891185,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",1.61823025239541,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",2.41103753265159,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",2.53335992584447,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.67510642471878,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",1.19919066965351,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",6.11146391620814,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",9.98866923033509,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",11.1847918195664,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",8.8546340851978,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",9.81186011147235,49,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",172.543912720518,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",120.033664233933,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",153.712108743343,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",101.481609068358,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",95.1378555488593,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",29.1604086353685,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",18.6942602322977,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",18.3851604646809,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",10.6388649039378,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",7.12161987331037,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",192.86856854376,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",123.041320799069,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",131.247095250368,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",90.2630557699209,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",95.9966695312966,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",4.10840896118204,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",28.13219680846,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",23.0025449696299,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",14.7602972993453,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",11.244547138175,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0638732953214475,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.435902073289505,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.361728254202759,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.244012953321355,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.194895802657752,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",5.05323152087363,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",23.4420111248566,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",14.0062276536577,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",8.9237249969863,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",10.4031924466287,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.81440233782035,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",13.8440982201687,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",11.9994304812249,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",8.05715871411467,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",6.90180688100065,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0289021400609452,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.188663689005031,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.163588898176639,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.110101420636171,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0897325896579936,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",2.16110700986072,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",10.0876421052798,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",6.08017806465566,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",3.97776451895214,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",4.90310659243555,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",1.39898423139089,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",8.28566195844471,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",10.8772590281495,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",6.57799923035239,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",3.93597648190728,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.301981011023271,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.27888958819408,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",1.22637832678865,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.675136015619882,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.407518318740068,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",7.76106522569789,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",30.8394006574934,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",25.5393794492922,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",13.7349447244331,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",10.4613892676251,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",41.9283242642441,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",83.8567075410399,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",88.3324068822162,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",65.2205750618638,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",62.2429739414587,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",2.48857313332069,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",4.73351856395614,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",4.95066366152139,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",3.3423293088269,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",2.43035610460202,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",4.15230584918784,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",8.8251494555533,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",9.90625397491048,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",8.18101551896806,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",9.70984483849769,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",72.2013868184525,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",141.03731490884,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",161.206293539868,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",126.379711059601,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",130.081321320824,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",4.24615896293914,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",6.91793400635288,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",7.08144172090985,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",4.72393516631401,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",3.45415230073428,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",8.03311129193641,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",15.1587266075807,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",17.3006785457266,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",14.2669372217621,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",16.5460004472932,50,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",2.42168843782294,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",34.285811663483,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",51.8720844004661,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",96.9996204039197,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",582.343720966888,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",0.452743646884315,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",6.82062836565316,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",2.83429141908143,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.70307612816586,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",16.016886928242,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",1.8417478764464,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",28.4006640530816,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",13.5598981248133,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",28.2846842748557,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",256.273429092809,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",1.13339861023466,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",30.5899574824128,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",45.5030879446708,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",94.087853572754,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",423.709474732565,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.00412361862257183,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.134588359244357,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.21255458578965,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.406891029438224,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",1.57688429064708,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.263555310159101,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",4.30641111854344,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",5.30067213541463,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",11.3822094836578,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",91.6892007007654,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.420830864725636,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",12.1811761828799,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",19.7252992829138,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",39.7162423757141,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",213.125697571484,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.00170812816808522,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0450146381685124,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0688755701318373,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.128028701111458,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.616504606753624,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.100012537486496,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.58393746155974,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",1.95595781918037,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",4.07667194553311,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",42.436896929567,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.399258141411912,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",9.70590517495063,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",13.9167297802062,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",23.6056768955817,1,"HIV_Mortality","12580","Baltimore-Columbia-Towson, MD"
