outcome,age_group,years,geography,estimate,ci_lower,ci_upper
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Mississippi Region 4",0.0701467569,0.0521983119,0.0936569484
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Mississippi Region 4",0.0628900783,0.0456468538,0.086059602
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Mississippi Region 4",0.0617472119,0.0459658375,0.0824783645
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Mississippi Region 4",0.0630966102,0.0440248449,0.089655508
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Mississippi Region 5",0.0734637523,0.0533795815,0.1003039222
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Mississippi Region 5",0.0636069564,0.0443615653,0.0904116714
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Mississippi Region 5",0.0664492324,0.0483035763,0.0907613783
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Mississippi Region 5",0.0631469727,0.0421917566,0.093494009
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Mississippi Region 6",0.0797839665,0.0595267563,0.1061566699
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Mississippi Region 6",0.0693318083,0.0508306718,0.0939007244
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Mississippi Region 6",0.0720174373,0.0531920346,0.0968240733
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Mississippi Region 6",0.0688046901,0.04842064,0.0968961874
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Mississippi Region 7",0.0785972391,0.0593528031,0.1033955792
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Mississippi Region 7",0.0708483444,0.0519007818,0.0960126473
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Mississippi Region 7",0.0811607983,0.061146254,0.1069800589
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Mississippi Region 7",0.0691286453,0.0485458774,0.0975435405
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri",0.0829776219,0.0706580817,0.0972204238
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri",0.0721457038,0.0614651619,0.0845150334
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri",0.0828140586,0.06986377,0.0979121804
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri",0.0703260155,0.058411865,0.0844523119
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Central",0.0814618101,0.0614465504,0.1072517061
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Central",0.0655270265,0.0480119234,0.088835514
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Central",0.076932661,0.0575178773,0.1021902217
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Central",0.0630477466,0.0437802717,0.0899966712
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Eastern",0.0812623436,0.0653018861,0.1007034231
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Eastern",0.0712503907,0.0564485767,0.0895650761
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Eastern",0.0790117261,0.0629295888,0.098770577
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Eastern",0.0699910868,0.0538797416,0.0904594903
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Eastern (St. Louis City and County)",0.078624307,0.0599951847,0.1024077739
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Eastern (St. Louis City and County)",0.0695431618,0.0517018331,0.0929378101
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Eastern (St. Louis City and County)",0.0754198177,0.0569768673,0.0992045846
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Eastern (St. Louis City and County)",0.0685451245,0.0491817043,0.0947722742
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Eastern (excluding St. Louis)",0.0853691172,0.0643545135,0.1124214017
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Eastern (excluding St. Louis)",0.074242102,0.0548216145,0.0998157425
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Eastern (excluding St. Louis)",0.0860796493,0.0642554132,0.1144101407
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Eastern (excluding St. Louis)",0.0724788283,0.0516481212,0.1008178271
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Northwest",0.0830493744,0.0660950918,0.1038689629
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Northwest",0.0674536887,0.0527846037,0.0858299869
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Northwest",0.0792716609,0.0625172021,0.1000371376
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Northwest",0.065513112,0.0496237743,0.086029606
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Northwest (Jackson)",0.0765980681,0.057340006,0.1016267903
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Northwest (Jackson)",0.0617958007,0.0448059565,0.0846570044
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Northwest (Jackson)",0.074032002,0.0552263986,0.0985731325
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Northwest (Jackson)",0.059805167,0.0415418478,0.0853824424
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Northwest (excluding Jackson)",0.0882097061,0.0661658685,0.116680045
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Northwest (excluding Jackson)",0.0722704769,0.0524009782,0.0988878924
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Northwest (excluding Jackson)",0.0836655231,0.0615584912,0.1127577646
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Northwest (excluding Jackson)",0.070384548,0.0490806302,0.0999635448
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Southeast",0.0848911489,0.0643751301,0.1111686456
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Southeast",0.0783472982,0.0573028208,0.1062492938
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Southeast",0.0919650697,0.0685664527,0.1223001319
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Southeast",0.0761730778,0.0536233147,0.1071320443
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Missouri Southwest",0.086684501,0.0653350633,0.1141581868
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Missouri Southwest",0.0824607732,0.0612016367,0.1102373992
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Missouri Southwest",0.0960947954,0.0719280061,0.1272678174
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Missouri Southwest",0.0801642647,0.0570692873,0.111500221
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana",0.0860616329,0.0725297729,0.1018409105
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana",0.071214402,0.0602638832,0.0839769198
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana",0.1019418995,0.0873902498,0.1186016981
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana",0.0662075495,0.0541360221,0.0807410723
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana Region 1",0.0807432007,0.0598486037,0.1080938869
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana Region 1",0.0634663037,0.0454371749,0.087989829
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana Region 1",0.0973519815,0.0724639946,0.1295935357
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana Region 1",0.0590489954,0.0403079784,0.0857252209
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana Region 2",0.0826996896,0.0620212647,0.1094678653
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana Region 2",0.0650077463,0.0481609404,0.0872076805
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana Region 2",0.0987886613,0.0746447164,0.1296478579
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana Region 2",0.0592811079,0.0415427811,0.0839302646
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana Region 3",0.0951967878,0.0732877337,0.1227876477
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana Region 3",0.0734673824,0.0556936285,0.0963346942
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana Region 3",0.1150459616,0.0894697661,0.1467550692
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana Region 3",0.067576501,0.0489634888,0.0925763223
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana Region 4",0.0868809178,0.0660520008,0.1134799751
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana Region 4",0.0714046812,0.0539752232,0.0939037207
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana Region 4",0.0978637846,0.0759177089,0.1252937892
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana Region 4",0.0665658674,0.0478576567,0.0918816405
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Montana Region 5",0.0819945199,0.0633815811,0.1054579865
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Montana Region 5",0.0743268931,0.0575465429,0.0955044829
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Montana Region 5",0.1005942357,0.0798485086,0.1259919545
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Montana Region 5",0.0699716682,0.0518311919,0.0938328447
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska",0.0796917794,0.0666136223,0.0950760115
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska",0.0664729419,0.0557348298,0.0791065852
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska",0.0856922666,0.0722009605,0.1014289313
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska",0.0630762764,0.0511376981,0.0775741634
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 3",0.0763827939,0.0574556953,0.1008775614
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 3",0.0626791545,0.0454097267,0.0859250207
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 3",0.0813961913,0.0608312316,0.1081131402
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 3",0.0595635633,0.0411247694,0.0855321723
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 4",0.0782732419,0.0580004894,0.1048432259
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 4",0.0630305835,0.0449293516,0.0877544087
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 4",0.0824971742,0.061067419,0.1105615386
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 4",0.0600732211,0.0408359175,0.087545826
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 5",0.0903004106,0.0696391287,0.1163252528
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 5",0.080671526,0.061444295,0.1052407222
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 5",0.0939146014,0.0727926497,0.1203697769
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 5",0.0778786967,0.0565310986,0.1063787518
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 6",0.0757209838,0.0580853661,0.0981530832
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 6",0.0599828821,0.045606964,0.078517477
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 6",0.0816230492,0.0635172669,0.1043150408
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 6",0.0561982469,0.0406973704,0.0771284365
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Regions 1 and 2",0.0798778636,0.0622166043,0.1020072392
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Regions 1 and 2",0.066270068,0.050525471,0.0864741059
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Regions 1 and 2",0.0866897346,0.0676618418,0.1104348335
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Regions 1 and 2",0.0633331781,0.0466394898,0.0854663843
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 1",0.0780070646,0.0569620674,0.105953697
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 1",0.0650802499,0.0460368839,0.0912475121
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 1",suppressed,suppressed,suppressed
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 1",0.061750951,0.0416782113,0.0905772515
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nebraska Region 2",0.0813905426,0.0593432142,0.1106652916
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nebraska Region 2",0.0673243553,0.0473328387,0.094918223
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nebraska Region 2",0.0864537833,0.0632258489,0.1171480515
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nebraska Region 2",0.0647153098,0.0437040395,0.0948263557
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada",0.0880253284,0.070988269,0.1086729491
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada",0.0640955299,0.0516246086,0.0793270542
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada",0.0845732752,0.0687379334,0.103650617
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada",0.0607923761,0.0471730893,0.0780217008
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada Clark - Region 1",0.0904787986,0.070402035,0.1155691291
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada Clark - Region 1",0.064842033,0.0499581274,0.0837692715
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada Clark - Region 1",0.084791109,0.0661766834,0.1080357153
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada Clark - Region 1",0.0616331997,0.0455054931,0.0829798508
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada Region 3",0.0838855598,0.0646314141,0.1082120619
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada Region 3",0.0636563811,0.0488641219,0.082537998
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada Region 3",0.0857168225,0.0663323364,0.1100981004
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada Region 3",0.0606194039,0.044889203,0.0813920888
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada Washoe - Region 2",0.0797868638,0.0588275574,0.1073618005
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada Washoe - Region 2",0.0610441835,0.0444453988,0.0833016168
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada Washoe - Region 2",0.0829900756,0.0627519863,0.1089960879
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada Washoe - Region 2",0.0570371954,0.0392251478,0.0822452596
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada Capital District",0.0841371938,0.0612024763,0.1146170665
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada Capital District",0.0646810109,0.0463301482,0.0896174125
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada Capital District",0.0879459443,0.0640530977,0.1196122208
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada Capital District",0.0617053086,0.0424372419,0.0889094975
Major Depressive Episode in the Past Year,12 to 17,2010-12,"Nevada Rural/Frontier",0.0836844286,0.0604745027,0.1147146114
Major Depressive Episode in the Past Year,18 or Older,2010-12,"Nevada Rural/Frontier",0.0627180137,0.0442692572,0.088146013
Major Depressive Episode in the Past Year,18 to 25,2010-12,"Nevada Rural/Frontier",0.0839115332,0.0608974226,0.1145620401
Major Depressive Episode in the Past Year,26 or Older,2010-12,"Nevada Rural/Frontier",0.0596080941,0.0401088357,0.0877207697
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire",0.0983851845,0.0833153969,0.1158363006
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire",0.0737214377,0.0620804744,0.0873419722
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire",0.0962279619,0.0821045072,0.1124831843
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire",0.0702255181,0.0573968822,0.0856608796
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Central",0.096305585,0.0774891442,0.119101261
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Central",0.0727876648,0.0574491964,0.0918224245
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Central",0.0939364395,0.076227428,0.1152463127
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Central",0.0691990161,0.0525133102,0.0906790746
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Central 1",0.0970742586,0.0735196584,0.1271397979
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Central 1",0.0718177571,0.0530365117,0.0965715516
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Central 1",0.0901822564,0.0688238909,0.1173336461
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Central 1",0.068165682,0.0477514689,0.0964234556
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Central 2",0.095632554,0.0722296484,0.125591697
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Central 2",0.0737373649,0.0537470845,0.1003740047
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Central 2",0.0988529833,0.0745701984,0.1299329155
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Central 2",0.0701623758,0.0490322164,0.0994462192
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Northern",0.0932223795,0.0702973781,0.1226373736
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Northern",0.075629434,0.0555035629,0.102262903
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Northern",0.0963576944,0.0726994969,0.1266632216
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Northern",0.0723452744,0.0507484687,0.1021439591
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Southern",0.100188811,0.0823046636,0.1214447696
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Southern",0.0737439686,0.0595197833,0.09103843
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Southern",0.0974710552,0.0800403474,0.118209958
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Southern",0.0702400969,0.0548676325,0.0895116172
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Southern 1 (Rockingham)",0.0907736662,0.0695867339,0.1175960241
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Southern 1 (Rockingham)",0.0669347375,0.0492570609,0.0903537598
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Southern 1 (Rockingham)",0.0898908281,0.0681145011,0.1177494032
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Southern 1 (Rockingham)",0.0640011532,0.0453132181,0.0896723796
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Hampshire Southern 2",0.1063241175,0.0839473112,0.1337944565
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Hampshire Southern 2",0.0779569312,0.060257512,0.1003003135
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Hampshire Southern 2",0.1013018389,0.0801514767,0.1272612024
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Hampshire Southern 2",0.0742134471,0.0551436629,0.0991856694
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Jersey",0.0740190372,0.0612619092,0.0891803275
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Jersey",0.0566678996,0.0463089837,0.0691759368
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Jersey",0.0762590683,0.0634067595,0.0914620913
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Jersey",0.0537184775,0.0423577485,0.067910178
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Jersey Central",0.0735957352,0.0551126174,0.0976370142
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Jersey Central",0.0554163593,0.0401198709,0.0760826673
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Jersey Central",0.0730948589,0.0541924204,0.097907995
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Jersey Central",0.0529511986,0.0366693194,0.075892993
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Jersey Metropolitan",0.0775492195,0.0588767039,0.1015049416
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Jersey Metropolitan",0.0537901683,0.0391979018,0.0733997262
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Jersey Metropolitan",0.0744306028,0.0566408341,0.0972318929
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Jersey Metropolitan",0.0504091458,0.0347845605,0.0725246661
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Jersey Northern",0.0722567691,0.0548582082,0.0946209449
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Jersey Northern",0.0545193625,0.0398943981,0.0740919787
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Jersey Northern",0.0733376511,0.0557775019,0.0958648896
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Jersey Northern",0.0517792076,0.0360787287,0.0737890787
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Jersey Southern",0.0731029561,0.054965375,0.0966137391
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Jersey Southern",0.0646143733,0.0479501417,0.0865435187
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Jersey Southern",0.0858019364,0.0650947769,0.1123049333
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Jersey Southern",0.0613191589,0.0434069816,0.0859587129
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico",0.1088072389,0.0922187773,0.1279590468
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico",0.0725504759,0.060212665,0.0871818299
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico",0.0883100413,0.0739154622,0.1051894674
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico",0.0698166346,0.0561087535,0.0865663358
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico Region 1",0.1001706002,0.0769284066,0.1294501322
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico Region 1",0.0770016385,0.0570372993,0.1031892464
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico Region 1",0.0915557795,0.0691696959,0.120250934
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico Region 1",0.0744983723,0.0526930152,0.104333379
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico Region 2",0.1025877366,0.0773529461,0.1348516381
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico Region 2",0.0666030047,0.0476784241,0.0923110375
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico Region 2",0.0821321696,0.0609367656,0.1098375871
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico Region 2",0.064582861,0.0445131013,0.0928224625
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico Region 3 (Bernalillo)",0.1220716355,0.0952839144,0.1550992756
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico Region 3 (Bernalillo)",0.0756486937,0.0563205514,0.1009006639
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico Region 3 (Bernalillo)",0.0911864484,0.0701719214,0.117697637
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico Region 3 (Bernalillo)",0.0729201535,0.0519116305,0.1015203829
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico Region 4",0.1079275052,0.0820704459,0.1406825328
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico Region 4",0.0681828353,0.0497461815,0.0927851985
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico Region 4",0.0829443085,0.0614803365,0.1110153797
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico Region 4",0.0653817905,0.0454039912,0.0932907866
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New Mexico Region 5",0.1035319151,0.0796640951,0.1335132836
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New Mexico Region 5",0.0700459615,0.0518458603,0.0940016545
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New Mexico Region 5",0.0875027057,0.0664416197,0.1144216147
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New Mexico Region 5",0.0666320054,0.0467421733,0.0941494898
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York",0.074113066,0.0661237808,0.0829818687
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York",0.0650246829,0.0581333587,0.0726698981
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York",0.0780842467,0.0699464227,0.0870802085
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York",0.0627223379,0.0549103734,0.0715615378
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 2A: Bronx",0.075226429,0.0580068504,0.0970311749
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 2A: Bronx",0.0589821733,0.0445068431,0.0777821848
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 2A: Bronx",0.0722146176,0.0557321401,0.0930911329
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 2A: Bronx",0.0561126738,0.0403069876,0.0776150296
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 14",0.076207669,0.0573695868,0.1005715194
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 14",0.0653403873,0.0479035631,0.0885339932
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 14",0.0804024833,0.0610931924,0.1051313642
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 14",0.0624039633,0.0435619309,0.0886405149
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 15",0.0798459396,0.0612058463,0.1035367522
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 15",0.0691928153,0.0520771703,0.0913913363
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 15",0.0830109617,0.0632751982,0.1081914052
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 15",0.0667858115,0.0483421109,0.0915890109
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 2",0.077318425,0.0614841449,0.0968099351
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 2",0.0578745187,0.0451052878,0.0739786361
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 2",0.0669598933,0.0534133885,0.0836384484
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 2",0.0562066708,0.0420769699,0.0747111472
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 6",0.07455891,0.0579081073,0.0955120616
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 6",0.0631798074,0.0473125173,0.0838998999
Major Depressive Episode in the Past Year,18 to 25,2010-12,"New York Region 6",0.0723408776,0.0551031457,0.0944321175
Major Depressive Episode in the Past Year,26 or Older,2010-12,"New York Region 6",0.0618134703,0.0447533283,0.0847996819
Major Depressive Episode in the Past Year,12 to 17,2010-12,"New York Region 7",0.0842536026,0.0650330434,0.1084956159
Major Depressive Episode in the Past Year,18 or Older,2010-12,"New York Region 7",0.0723333894,0.0543038936,0.0957428525
