"age","race","sex","risk","value","simulation","data_type","location_code","location_name"
"35-44 years","hispanic","female","heterosexual",1.89826355886994,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.43535876779477,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",1.13435267908325,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",4.48010813820837,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",5.64640759300807,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",7.61102360819868,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",7.09636431913441,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",8.74990399479181,40,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",69.5896959228036,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",111.451021235091,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",38.6851023172718,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",27.1880425468403,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",22.9275090938413,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",9.2234309994126,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",14.2835985510428,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",5.22211988607025,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.36551004187482,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",2.0952827164498,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",33.9172724568794,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",55.5726710695789,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",22.7534940019457,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",18.6379967124215,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",19.3406525418522,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",1.55619337911033,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",10.2731046492863,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",8.32158099938005,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",5.28008676014238,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",3.83121412965422,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0252326072056861,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.152387244934965,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.130501366439918,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.0846882728654291,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.0585973324726449,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",2.25028481556559,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",9.85348602618538,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",5.58800939512461,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",3.40329421004962,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",3.69627663110643,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.70156379590442,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",5.08417865930748,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",4.35105881123841,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",2.89885608617059,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",2.412286397056,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0115876152619022,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.062477869081555,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0544531732725506,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0357806954382809,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.026978708695561,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.972650350787202,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",4.24047999310198,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",2.42920941460434,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",1.52372860653874,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1.78563150823243,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.61873155268662,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",6.2346517048106,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",2.9200734845478,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",1.78413231058551,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",1.03194555422343,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.0993115052018335,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",0.942713390790377,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.312842397067049,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.181094957809177,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.098337991682407,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.62264709029047,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",13.8309337407955,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",4.459100279569,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",2.60909696588965,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",1.95667743211222,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",57.5972105563987,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",71.8991666908011,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",83.0366250776637,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",63.1480607430436,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",54.1079067054804,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",2.74940655835352,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",3.28833497647478,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",3.78875813908298,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",2.64479520670445,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",1.76318441606261,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",7.80165500984893,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",9.9897957493143,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",12.6118236303554,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",10.8135010692491,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",11.5497693217367,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",83.4422388575378,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",105.529538633469,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",127.724839378771,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",103.58843893027,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",103.381839961705,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",3.79413935371528,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",4.11678746928496,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",4.52246171170175,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",3.16992759860035,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",2.29418126023283,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",11.7752698574987,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",14.7366279843401,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",18.4269033396798,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",15.9742565070636,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",18.0929220689319,41,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",81.5680318821578,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",104.944300668816,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",41.0153484440829,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",26.8345287863787,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",24.5799787833528,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",10.211158634609,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",13.1542184114571,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",5.30225966774237,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",3.16860568590527,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",2.11891140110297,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",34.305966341222,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",46.8325761628822,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",21.109335272845,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",16.1437667436135,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",18.1550333486937,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",2.56388144704856,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",14.7384854757117,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",10.2779454616662,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",6.1262195261761,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",4.26146226869872,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0361648513785717,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.202399578576122,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.142940342807652,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.087602453676966,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.0637095042536196,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",1.84589572543086,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",8.51611008339785,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",4.89492531692855,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",3.08923053574597,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",3.45920282783814,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",1.13859438720281,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",7.12883773243403,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",5.19397987265327,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",3.22931228513594,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",2.60118640215736,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0156193124969752,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.0797404195064801,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0572127645943705,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.034756811062251,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0276056930192504,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.793709504024261,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",3.66614152233983,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",2.12441198893983,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",1.37045402546519,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1.6582786821873,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.988889386869207,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",7.21077377187878,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",3.45688320047868,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",1.9200154928883,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",1.09761968459071,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.15175041893783,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.14691810063771,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.392755982608789,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.200092299757919,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.109147590695525,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.66345364597587,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",12.4132402421738,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",4.37236318076597,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",2.44485105123591,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",1.93751056044065,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",29.0517567611058,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",42.2729860440566,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",46.0840328803924,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",33.8636747353598,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",33.3864955981427,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",1.34569704803057,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",1.87096025143486,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",2.03986359620313,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.37691120279409,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","heterosexual",1.05745833404641,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","heterosexual",3.95934116319568,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","heterosexual",5.91709326148309,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","heterosexual",7.03494407875427,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","heterosexual",5.82637190498147,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","heterosexual",7.17454718720908,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","heterosexual",46.1179573165151,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","heterosexual",66.5863457072272,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","heterosexual",76.2486092459573,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","heterosexual",58.9105139507414,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","heterosexual",67.7921062114866,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","heterosexual",2.05574529409037,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","heterosexual",2.54261716229639,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","heterosexual",2.64259018746988,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","heterosexual",1.76704998565911,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","heterosexual",1.47504431074977,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","heterosexual",6.62100327930038,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","heterosexual",9.45424098958379,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","heterosexual",11.1224431602568,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","heterosexual",9.23369897744402,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","heterosexual",12.0549754844132,42,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm",67.1931726995773,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm",82.3030691854368,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm",36.1573162598196,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm",22.5288579642116,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm",23.3446067716672,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm",8.72531952743939,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm",10.5749208886293,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm",4.75807565568364,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm",2.70753312618453,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm",2.06487776531471,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm",36.4736573787667,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm",46.5535144001027,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm",23.4813349033912,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm",16.8287509295895,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm",21.3241640608428,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","idu",1.99708006859799,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","idu",11.1086681442729,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","idu",8.03930530157662,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","idu",4.90622068639152,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","idu",3.57498919835254,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","idu",0.0372881395646239,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","idu",0.223435892089944,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","idu",0.171398276355067,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","idu",0.109960725829213,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","idu",0.0886528922119286,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","idu",0.875297387279245,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","idu",4.21538112945492,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","idu",2.68071371673492,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","idu",1.80729641597836,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","idu",2.10959325146617,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","female","idu",0.896370323534798,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","female","idu",5.45475460330717,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","female","idu",4.12343521965987,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","female","idu",2.62728386440952,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","female","idu",2.22811947660871,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","female","idu",0.0160330590070646,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","female","idu",0.089378901022211,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","female","idu",0.0677524921882089,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","female","idu",0.0431029511094823,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","female","idu",0.0374111113839594,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","female","idu",0.383516045235978,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","female","idu",1.86765735520314,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","female","idu",1.19670609235127,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","female","idu",0.822133329188916,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","female","idu",1.02457888907844,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","msm_idu",0.880873747459944,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","msm_idu",6.2595442433929,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","msm_idu",3.17018365637019,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","msm_idu",1.72226193902291,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","msm_idu",1.05807413975175,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","msm_idu",0.132200352610611,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","msm_idu",1.01741366797063,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","msm_idu",0.432783132521833,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","msm_idu",0.227263897396272,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","hispanic","male","msm_idu",0.149861156467086,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","other","male","msm_idu",1.51608426330404,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","other","male","msm_idu",11.4982761622579,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","other","male","msm_idu",4.72287590362281,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","other","male","msm_idu",2.65898832468507,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","other","male","msm_idu",2.38036680865154,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","black","male","heterosexual",43.4714306008122,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","black","male","heterosexual",64.9072430630024,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","black","male","heterosexual",61.0676894728675,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","black","male","heterosexual",39.9754370350173,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"55+ years","black","male","heterosexual",43.0748499162732,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"13-24 years","hispanic","male","heterosexual",1.85073915270156,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"25-34 years","hispanic","male","heterosexual",2.64337079547512,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"35-44 years","hispanic","male","heterosexual",2.47822544765255,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
"45-54 years","hispanic","male","heterosexual",1.48942589199973,43,"Incidence","12580","Baltimore-Columbia-Towson, MD"
